CougarInterval,CougarID,ClusterID_unique,SearchTime,ST_sqr,PreyGroup,PreyAgeClass,Site,BearSign,Comb_WeightClass,PreyCategory,CanopyPercent,DemographicStatus,BearDisplacement,CoverType,Dist2road,DensityofRoads_5010,BearHarvestDensity,MultipleKills,Season,AgeClass,ElkUse_3000,DeerUse_3000,THI_990
BC02_1,BC02,BC02-181,10,3.16227766,Deer,Unknown,Books,N,Medium,Deer,1,0-5mo,No,coniferous,1.414043904,-0.840837659,0.337969786,No,Winter,PrimeAdult,0.463777564,0.435854536,3970.284668
BC02_1,BC02,BC02-182,6,2.449489743,Deer,Yearling/Adult,Books,Y,Large,Deer,33,0-5mo,Possible,coniferous,-0.034022759,-0.660221824,0.337969786,No,Winter,PrimeAdult,0.345639625,0.364261437,23604.98828
BC02_1,BC02,BC02-183,4,2,Deer,Fawn/calf,Books,N,Medium,Deer,16,0-5mo,No,coniferous,-0.951297167,-0.82822253,0.337969786,No,Winter,PrimeAdult,0.392698669,0.381886878,13304.83203
BC02_1,BC02,BC02-184,36,6,Elk,Adult,Books,N,ExtraLarge,Elk,11,0-5mo,No,coniferous,-0.178485616,-0.412093811,0.337969786,No,Winter,PrimeAdult,0.370922692,0.392547784,11933.64258
BC02_1,BC02,BC02-185,2,1.414213562,Elk,Unknown,Books,N,Large,Elk,6,0-5mo,No,scrub,-0.629407422,0.062154052,0.337969786,No,Winter,PrimeAdult,0.363987707,0.366762821,9954.757813
BC02_1,BC02,BC02-186,14,3.741657387,Mesocarnivore,Unknown,Books,Y,ExtraSmall,Other,13,0-5mo,can't tell,scrub,-0.039727097,-0.432540376,0.337969786,No,Winter,PrimeAdult,0.340191835,0.366089404,20360.32813
BC02_1,BC02,BC02-187,24,4.898979486,Elk,Fawn/calf,Books,N,Large,Elk,16,0-5mo,No,scrub,-0.541173638,-0.198661566,0.337969786,No,Winter,PrimeAdult,0.39833905,0.381237751,14807.0957
BC02_1,BC02,BC02-188,20,4.472135955,Deer,Unknown,Books,N,Medium,Deer,16,0-5mo,No,coniferous,1.28102669,-1.192587377,0.337969786,No,Winter,PrimeAdult,0.332419416,0.349357611,14967.43359
BC02_1,BC02,BC02-189,66,8.124038405,Deer,Unknown,Books,N,Medium,Deer,8,6-12mo,No,scrub,0.792189324,-0.698872391,-0.132636445,No,Winter,PrimeAdult,0.35508312,0.384013272,23040.63867
BC02_1,BC02,BC02-192,16,4,Elk,Fawn/calf,Books,N,Large,Elk,1,6-12mo,No,scrub,0.005259972,-0.11663736,-0.132636445,No,Winter,PrimeAdult,0.479893514,0.423332237,16737.82227
BC02_1,BC02,BC02-193,66,8.124038405,Elk,Adult,Books,N,ExtraLarge,Elk,1,6-12mo,No,scrub,1.122936499,0.26871084,-0.132636445,No,Winter,PrimeAdult,0.454595828,0.476678184,17228.40234
BC02_1,BC02,BC02-194,48,6.92820323,Deer,Unknown,Books,N,Medium,Deer,1,6-12mo,No,scrub,-0.526857001,1.047288248,-0.132636445,No,Winter,PrimeAdult,0.442461477,0.437730023,6310.392578
BC02_1,BC02,BC02-195,32,5.656854249,Deer,Fawn/calf,Books,N,Medium,Deer,4,6-12mo,No,scrub,0.577582395,-0.626084449,-0.132636445,No,Winter,PrimeAdult,0.312517567,0.392050754,3358.092773
BC02_1,BC02,BC02-197,4,2,NonUngMammal,Unknown,Books,N,ExtraSmall,Other,19,6-12mo,No,coniferous,-0.400265886,-0.559525354,-0.132636445,No,Winter,PrimeAdult,0.373567188,0.423165487,10713.4834
BC02_1,BC02,BC02-198,30,5.477225575,Elk,Adult,Books,N,ExtraLarge,Elk,1,6-12mo,No,scrub,-0.203723623,-0.223509478,-0.132636445,No,Winter,PrimeAdult,0.498235914,0.432684192,13154.2373
BC02_1,BC02,BC02-199,25.06666667,5.006662228,Deer,Fawn/calf,Books,N,Medium,Deer,11,6-12mo,No,coniferous,1.698678552,-1.549278613,-0.132636445,No,Winter,PrimeAdult,0.351118045,0.366690183,7868.394043
BC02_1,BC02,BC02-200,2,1.414213562,Elk,Fawn/calf,Books,N,Large,Elk,26,6-12mo,No,coniferous,0.64929791,-0.341990703,-0.132636445,No,Winter,PrimeAdult,0.356418242,0.406977371,5759.412109
BC02_1,BC02,BC02-201,36,6,Deer,Yearling/Adult,Books,N,Large,Deer,19,6-12mo,No,coniferous,-0.885291992,-0.302893631,-0.132636445,No,Winter,PrimeAdult,0.358515915,0.388353468,3266.050049
BC02_1,BC02,BC02-204,16,4,Elk,Adult,Books,N,ExtraLarge,Elk,1,6-12mo,No,scrub,0.59476932,-0.512776752,-0.132636445,No,Winter,PrimeAdult,0.339983436,0.358549668,15733.97754
BC02_1,BC02,BC02-205,70,8.366600265,Elk,Adult,Books,Y,ExtraLarge,Elk,1,6-12mo,can't tell,scrub,1.270101184,-1.816982435,-0.132636445,No,Winter,PrimeAdult,0.357639716,0.373994588,11235.20898
BC02_1,BC02,BC02-206,22,4.69041576,Elk,Fawn/calf,Books,N,Large,Elk,6,6-12mo,No,scrub,-0.073467843,0.000121503,-0.132636445,No,Winter,PrimeAdult,0.437971192,0.39123263,5205.677246
BC02_1,BC02,BC02-209,18,4.242640687,Elk,Fawn/calf,Books,N,Large,Elk,1,6-12mo,No,scrub,-0.815144397,-0.204849341,-0.132636445,No,Winter,PrimeAdult,0.430553651,0.395410213,6319.222656
BC02_1,BC02,BC02-210,52,7.211102551,Elk,Fawn/calf,Books,N,Large,Elk,1,6-12mo,No,scrub,-0.833837175,-0.022806468,-0.132636445,No,Winter,PrimeAdult,0.427414251,0.382323507,6246.397461
BC02_1,BC02,BC02-212,16.01666667,4.002082791,Elk,Adult,Books,N,ExtraLarge,Elk,17,6-12mo,No,coniferous,-0.209272071,0.820640721,-0.132636445,No,Winter,PrimeAdult,0.3517892,0.347013328,16505.72266
BC02_1,BC02,BC02-213,24,4.898979486,Elk,Fawn/calf,Books,N,Large,Elk,44,6-12mo,No,coniferous,-0.112437268,0.192713019,-0.132636445,No,Winter,PrimeAdult,0.357250753,0.338102799,19479.26367
BC02_1,BC02,BC02-214,23.98333333,4.897278155,Elk,Fawn/calf,Books,N,Large,Elk,1,6-12mo,No,coniferous,-1.087521985,-0.498602142,-0.132636445,No,Winter,PrimeAdult,0.347877794,0.356342127,24311.52734
BC02_1,BC02,BC02-215,20,4.472135955,Deer,Unknown,Books,N,Medium,Deer,1,6-12mo,No,scrub,1.270554711,-0.905324294,-0.132636445,No,Winter,PrimeAdult,0.370339355,0.342232339,10669.04395
BC02_1,BC02,BC02-217,4.016666667,2.004162335,Elk,Adult,Books,N,ExtraLarge,Elk,6,6-12mo,No,scrub,-0.250401012,-0.128617058,-0.132636445,No,Winter,PrimeAdult,0.304792517,0.314174955,19409.22656
BC02_1,BC02,BC02-218,52,7.211102551,Elk,Yearling,Books,N,ExtraLarge,Elk,7,6-12mo,No,scrub,-0.839793763,0.034138786,-0.132636445,No,Winter,PrimeAdult,0.365437576,0.369034968,6484.094727
BC02_1,BC02,BC02-219-B,0,0,Elk,Adult,Books,N,ExtraLarge,Elk,13,6-12mo,No,scrub,0.434952791,-0.629848227,-0.132636445,No,Spring,PrimeAdult,0.418455471,0.400435135,8014.446777
BC02_1,BC02,BC02-219-A,66,8.124038405,Elk,Fawn/calf,Books,N,Large,Elk,1,6-12mo,No,scrub,0.819185678,-0.152752634,-0.132636445,No,Spring,PrimeAdult,0.406609618,0.379937697,7471.158203
BC02_1,BC02,BC02-222/223,123,11.09053651,Elk,Adult,Books,N,ExtraLarge,Elk,1,6-12mo,No,scrub,0.244137323,-0.742318376,-0.132636445,No,Spring,PrimeAdult,0.208193369,0.186297086,20990.10547
BC02_1,BC02,BC02-226,6,2.449489743,Elk,Fawn/calf,Books,N,Large,Elk,23,6-12mo,No,scrub,-1.152885616,0.728330039,-0.132636445,No,Spring,PrimeAdult,0.374546056,0.367552196,6632.428223
BC02_1,BC02,BC02-227,22,4.69041576,Deer,Unknown,Books,N,Medium,Deer,1,6-12mo,No,coniferous,-0.264232214,-0.498602142,-0.132636445,No,Spring,PrimeAdult,0.362214335,0.355978448,12998.07422
BC02_1,BC02,BC02-228,16,4,Elk,Yearling,Books,N,ExtraLarge,Elk,12,6-12mo,No,scrub,-0.666147005,0.580184446,-0.132636445,No,Spring,PrimeAdult,0.423219951,0.383697404,7923.802734
BC02_1,BC02,BC02-230,64,8,Elk,Fawn/calf,Books,N,Large,Elk,1,6-12mo,No,scrub,-0.993907648,0.258348668,-0.132636445,No,Spring,PrimeAdult,0.460592556,0.40894689,11442.5752
BC02_1,BC02,BC02-232,94,9.695359715,Elk,Adult,Books,N,ExtraLarge,Elk,1,6-12mo,No,scrub,-0.482115133,-0.011317063,-0.132636445,No,Spring,PrimeAdult,0.350277354,0.309618116,24856.17969
BC02_1,BC02,BC02-235,32,5.656854249,Elk,Fawn/calf,Books,N,Large,Elk,1,6-12mo,No,scrub,-0.111256788,0.499870657,-0.132636445,No,Spring,PrimeAdult,0.384512298,0.3915803,9991.542969
BC02_1,BC02,BC02-236,98,9.899494937,Elk,Fawn/calf,Books,N,Large,Elk,1,6-12mo,No,scrub,-1.078730962,0.617284738,-0.132636445,No,Spring,PrimeAdult,0.433008617,0.38871812,7725
BC02_1,BC02,BC02-238,36,6,Elk,Yearling,Books,N,ExtraLarge,Elk,14,6-12mo,No,coniferous,-0.865236825,1.317841748,-0.132636445,No,Summer,PrimeAdult,0.429376376,0.380488113,4406.22168
BC02_1,BC02,BC02-240,14,3.741657387,Deer,Adult,Books,N,Large,Deer,36,6-12mo,No,coniferous,0.306225975,1.004335368,-0.132636445,No,Summer,PrimeAdult,0.377533215,0.350101003,13363.07422
BC02_1,BC02,BC02-241,96,9.797958971,Elk,Fawn/calf,Books,N,Large,Elk,20,6-12mo,No,coniferous,-0.003667449,-0.470536436,-0.132636445,No,Summer,PrimeAdult,0.354637654,0.31171569,32431.66602
BC02_1,BC02,BC02-243,18,4.242640687,Elk,Fawn/calf,Books,N,Large,Elk,16,6-12mo,No,scrub,-1.262804415,-0.467054232,-0.132636445,No,Summer,PrimeAdult,0.388571251,0.353074148,21424.16797
BC02_1,BC02,BC02-246,70,8.366600265,Deer,Adult,Books,N,Large,Deer,18,12mos+,No,scrub,0.080682383,0.461346095,-0.132636445,No,Summer,PrimeAdult,0.3527745,0.322923983,23864.11914
BC02_2,BC02,BC02-247.2,96,9.797958971,Deer,Adult,Books,N,Large,Deer,1,12mos+,No,scrub,-0.473177146,0.694734527,-0.132636445,No,Summer,PrimeAdult,0.355330224,0.356161292,16841.88086
BC02_2,BC02,BC02-247.3,60,7.745966692,Elk,Neonate,Books,N,Small,Elk,35,12mos+,No,coniferous,-0.139835403,0.967106565,-0.132636445,No,Summer,PrimeAdult,0.459926251,0.382493361,11889.48242
BC02_2,BC02,BC02-247.4,36,6,Deer,Yearling,Books,N,Large,Deer,38,12mos+,No,scrub,-0.164374249,0.835784466,-0.132636445,No,Summer,PrimeAdult,0.378403814,0.357012485,19679.87305
BC02_2,BC02,BC02-247.5,108,10.39230485,Deer,Yearling,Books,N,Large,Deer,34,12mos+,No,coniferous,0.175313664,-0.125616688,-0.132636445,No,Summer,PrimeAdult,0.458487352,0.318803844,16237.37207
BC02_2,BC02,BC02-247.6,36,6,Deer,Adult,Books,N,Large,Deer,20,12mos+,No,coniferous,-0.57199901,1.039145872,-0.132636445,No,Summer,PrimeAdult,0.387328274,0.336004045,18185.24609
BC02_3,BC02,BC02-249,44,6.633249581,Elk,Neonate,Books,N,Small,Elk,50,12mos+,No,coniferous,0.088174356,0.563816111,-0.132636445,No,Summer,PrimeAdult,0.429254411,0.435213787,23634.00195
BC02_3,BC02,BC02-251,72,8.485281374,Elk,Neonate,Books,N,Small,Elk,34,12mos+,No,coniferous,-0.496534707,1.123752088,-0.132636445,No,Summer,PrimeAdult,0.393248333,0.351396326,5689.71875
BC02_3,BC02,BC02-252,24,4.898979486,Deer,Adult,Books,Y,Large,Deer,30,12mos+,Unlikely,coniferous,-0.521870169,0.701481009,-0.132636445,No,Summer,PrimeAdult,0.429132687,0.372867403,18634.68359
BC02_3,BC02,BC02-253,14,3.741657387,Deer,Neonate,Books,N,Small,Deer,20,12mos+,No,coniferous,0.259805574,0.219150894,-0.132636445,No,Summer,PrimeAdult,0.439404497,0.337084878,15955.3877
BC02_3,BC02,BC02-254,62,7.874007874,Deer,Yearling,Books,N,Medium,Deer,20,12mos+,No,scrub,-0.695081082,-0.381777882,-0.132636445,No,Summer,PrimeAdult,0.381868358,0.372816037,13410.06055
BC02_3,BC02,BC02-255,68,8.246211251,Deer,Fawn/calf,Books,N,Medium,Deer,38,12mos+,No,coniferous,0.153666982,0.050983521,-0.132636445,No,Summer,PrimeAdult,0.363890058,0.356741037,19329.96484
BC02_3,BC02,BC02-256,14,3.741657387,Deer,Neonate,Books,N,Small,Deer,24,12mos+,No,mix.for,-0.917620767,1.167310675,-0.132636445,No,Summer,PrimeAdult,0.37759447,0.342742328,29226.99023
BC02_3,BC02,BC02-257,56,7.483314774,Deer,Adult,Books,N,Large,Deer,43,12mos+,No,coniferous,-1.158194522,0.665338532,-0.132636445,No,Summer,PrimeAdult,0.345247328,0.318174136,32746.34375
BC02_3,BC02,BC02-258,120.0166667,10.95521185,Elk,Yearling,Books,N,ExtraLarge,Elk,14,12mos+,No,scrub,-0.497164058,0.987836973,-0.132636445,No,Summer,PrimeAdult,0.38234992,0.334882875,19995.27344
BC02_3,BC02,BC02-260,22,4.69041576,Deer,Adult,Books,N,Large,Deer,11,12mos+,No,scrub,1.427750973,-1.542227073,-0.132636445,No,Summer,PrimeAdult,0.4205778,0.386806101,28886.8457
BC02_3,BC02,BC02-261,38,6.164414003,Deer,Adult,Books,N,Large,Deer,22,12mos+,No,coniferous,-0.818840972,-0.537817156,-0.132636445,No,Summer,PrimeAdult,0.294315586,0.323382585,31006.09766
BC02_3,BC02,BC02-262,34,5.830951895,Deer,Adult,Books,N,Large,Deer,44,12mos+,No,coniferous,0.240114502,0.92317529,-0.132636445,No,Summer,PrimeAdult,0.498253733,0.361292362,11464.87305
BC02_3,BC02,BC02-263,50,7.071067812,Elk,Neonate,Books,N,Small,Elk,27,12mos+,No,coniferous,0.151154764,0.33517232,-0.132636445,No,Summer,PrimeAdult,0.476076966,0.387464084,8110.250977
BC02_3,BC02,BC02-264,66,8.124038405,Elk,Fawn/calf,Books,Y,Large,Elk,40,12mos+,Likely.Yes,coniferous,-0.188999309,0.025675839,-0.132636445,No,Summer,PrimeAdult,0.394695297,0.374336007,20697.90625
BC02_3,BC02,BC02-266,54,7.348469228,Deer,Neonate,Books,N,Small,Deer,25,12mos+,No,scrub,0.476688213,0.08711774,-0.132636445,No,Summer,PrimeAdult,0.40914686,0.428833253,15093.37695
BC02_3,BC02,BC02-267,6,2.449489743,Elk,Neonate,Books,N,Small,Elk,7,12mos+,No,coniferous,-1.390990518,0.973338328,-0.132636445,No,Summer,PrimeAdult,0.426218752,0.403499604,9491.404297
BC02_3,BC02,BC02-268,18,4.242640687,Elk,Neonate,Books,N,Medium,Elk,1,12mos+,No,coniferous,-0.427205882,0.031320832,-0.132636445,No,Summer,PrimeAdult,0.447417273,0.324947541,7068.883789
BC02_3,BC02,BC02-269,42,6.480740698,Elk,Neonate,Books,N,Medium,Elk,22,12mos+,No,coniferous,-0.605085966,0.33517232,-0.132636445,No,Summer,PrimeAdult,0.445163561,0.332578174,10550.94531
BC02_3,BC02,BC02-270-A,40,6.32455532,Elk,Neonate,Books,Y,Medium,Elk,8,12mos+,Possible,scrub,1.375411526,-1.100604629,-0.132636445,Yes,Fall,PrimeAdult,0.411475215,0.270879431,20323.02539
BC02_3,BC02,BC02-271,12,3.464101615,Elk,Fawn/calf,Books,N,Large,Elk,39,12mos+,No,coniferous,0.692478136,-0.322358143,-0.132636445,No,Fall,PrimeAdult,0.433974301,0.416050205,10192.48438
BC02_3,BC02,BC02-272,18,4.242640687,Elk,Neonate,Books,Y,Medium,Elk,23,12mos+,Possible,coniferous,0.238062373,0.628791059,-0.132636445,No,Fall,PrimeAdult,0.411055162,0.364562382,9982.976563
BC02_3,BC02,BC02-273,28,5.291502622,Elk,Neonate,Books,N,Medium,Elk,13,12mos+,No,scrub,-0.692960558,0.395211167,-0.132636445,No,Fall,PrimeAdult,0.444123356,0.383327558,9252.014648
BC02_3,BC02,BC02-274,44,6.633249581,Elk,Neonate,Books,Y,Medium,Elk,36,12mos+,Possible,coniferous,0.714766933,-0.078096879,-0.132636445,No,Fall,PrimeAdult,0.407884493,0.315355322,5728.951172
BC02_3,BC02,BC02-275,14,3.741657387,Elk,Neonate,Books,N,Medium,Elk,1,12mos+,No,scrub,-0.98295555,0.619589296,-0.132636445,No,Fall,PrimeAdult,0.403037904,0.433143039,7017.767578
BC02_3,BC02,BC02-276,94,9.695359715,Elk,Neonate,Books,Y,Medium,Elk,1,12mos+,Possible,scrub,-0.973180882,0.375332996,-0.132636445,No,Fall,PrimeAdult,0.422361541,0.387441118,9511.089844
BC02_3,BC02,BC02-277,42,6.480740698,Deer,Yearling/Adult,Books,N,Large,Deer,1,12mos+,No,scrub,-0.127238785,1.069586534,-0.132636445,No,Fall,PrimeAdult,0.405259304,0.316929001,13860.8916
BC02_3,BC02,BC02-278,22,4.69041576,Elk,Fawn/calf,Books,Y,Large,Elk,1,12mos+,Possible,scrub,0.114597937,0.906294637,-0.132636445,No,Fall,PrimeAdult,0.379203697,0.284711293,10131.2168
BC02_3,BC02,BC02-279,0,0,Deer,Fawn/calf,Books,Y,Medium,Deer,1,12mos+,Possible,scrub,0.362760416,0.327580786,-0.132636445,No,Fall,PrimeAdult,0.437754169,0.417258148,13627.13184
BC02_3,BC02,BC02-280,126,11.22497216,Deer,Neonate,Books,N,Medium,Deer,1,12mos+,No,scrub,0.516810979,0.362841334,-0.132636445,No,Fall,PrimeAdult,0.437516081,0.373562474,6550.655762
BC02_3,BC02,BC02-284,40,6.32455532,Elk,Neonate,Books,Y,Medium,Elk,44,12mos+,Possible,coniferous,0.068125834,-0.385125794,-0.132636445,No,Fall,PrimeAdult,0.392641134,0.315027594,16046.67969
BC02_3,BC02,BC02-285,126,11.22497216,Deer,Neonate,Books,Y,Medium,Deer,35,12mos+,can't tell,coniferous,-0.236602188,-0.143673961,-0.132636445,No,Fall,PrimeAdult,0.419478108,0.355491118,14712.57227
BC02_3,BC02,BC02-287,58,7.615773106,Elk,Neonate,Books,N,Medium,Elk,37,12mos+,No,coniferous,0.358756253,-0.143673961,-0.132636445,No,Fall,PrimeAdult,0.447588508,0.313647474,7731.28418
BC02_3,BC02,BC02-288,14,3.741657387,Elk,Neonate,Books,Y,Medium,Elk,1,12mos+,Possible,scrub,-1.287075081,-0.125616688,-0.132636445,No,Fall,PrimeAdult,0.449692152,0.362363252,6306.630371
BC02_3,BC02,BC02-289,94,9.695359715,Elk,Neonate,Books,N,Medium,Elk,1,12mos+,No,scrub,-0.596595128,-0.005591467,-0.132636445,No,Fall,PrimeAdult,0.50718365,0.380807816,5622.414063
BC02_3,BC02,BC02-291,66,8.124038405,Deer,Neonate,Books,N,Medium,Deer,6,12mos+,No,scrub,-0.810413932,1.071606929,-0.132636445,No,Fall,PrimeAdult,0.428867074,0.3487529,6585.312988
BC02_3,BC02,BC02-292,48,6.92820323,Elk,Fawn/calf,Books,N,Large,Elk,1,12mos+,No,scrub,-0.15370475,0.32504589,-0.132636445,No,Fall,PrimeAdult,0.454595617,0.329655997,2552.390137
BC05_1,BC05,BC05-018,104,10.19803903,Deer,Yearling,Books,N,Large,Deer,22,Pregnant,No,deciduous,0.557005583,0.735008486,0.038493141,No,Summer,PrimeAdult,0.51919716,0.413501699,25307.33008
BC05_1,BC05,BC05-021,100,10,Deer,Adult,Books,N,Large,Deer,16,Pregnant,No,deciduous,-1.355511866,0.059365824,0.038493141,No,Summer,PrimeAdult,0.425631854,0.394971405,21703.16797
BC05_1,BC05,BC05-023,26,5.099019514,Deer,Neonate,Books,Y,ExtraSmall,Deer,48,Pregnant,Likely.Yes,deciduous,-0.589036945,-0.128617058,0.038493141,No,Summer,PrimeAdult,0.473380099,0.484787836,14061.70703
BC05_1,BC05,BC05-024,404,20.09975124,Deer,Adult,Books,N,Large,Deer,51,Pregnant,No,coniferous,-1.573572195,-0.412093811,0.038493141,No,Summer,PrimeAdult,0.316917714,0.39243698,21515.69336
BC05_1,BC05,BC05-029,40,6.32455532,Deer,Neonate,Books,N,ExtraSmall,Deer,59,Pregnant,No,coniferous,1.735771852,-1.907824211,0.038493141,No,Summer,PrimeAdult,0.438943822,0.409394646,24980.57813
BC05_1,BC05,BC05-030,48,6.92820323,Deer,Neonate,Books,N,ExtraSmall,Deer,47,Pregnant,No,coniferous,-0.53256509,-0.204849341,0.038493141,No,Summer,PrimeAdult,0.413520381,0.322901458,15033.71484
BC05_1,BC05,BC05-031,70,8.366600265,Elk,Neonate,Books,N,Small,Elk,10,Pregnant,No,scrub,-0.266578462,0.561470852,0.038493141,No,Summer,PrimeAdult,0.482155302,0.378617369,13690.48438
BC05_1,BC05,BC05-032,6,2.449489743,Deer,Neonate,Books,Y,Small,Deer,1,Pregnant,Possible,scrub,0.08999317,0.779193824,0.038493141,No,Summer,PrimeAdult,0.417987809,0.36592179,23774.5
BC05_1,BC05,BC05-033,118,10.86278049,Deer,Neonate,Books,N,Small,Deer,31,Pregnant,No,coniferous,-0.149377725,0.669878212,0.038493141,No,Summer,PrimeAdult,0.360218009,0.332234424,25335.70898
BC05_1,BC05,BC05-035,54,7.348469228,Deer,Yearling,Books,Y,Medium,Deer,45,Pregnant,Likely.Yes,coniferous,-0.242420377,-0.189409729,0.038493141,No,Summer,PrimeAdult,0.470701324,0.381581738,9473.571289
BC05_1,BC05,BC05-036,130,11.40175425,Deer,Neonate,Books,N,Small,Deer,29,Pregnant,No,scrub,0.096873387,-0.671735495,0.038493141,No,Summer,PrimeAdult,0.457113051,0.362869184,10372.64258
BC05_1,BC05,BC05-038,28,5.291502622,Deer,Neonate,Books,Y,Small,Deer,40,Pregnant,Unlikely,coniferous,0.50936774,0.889332237,0.038493141,No,Summer,PrimeAdult,0.443325725,0.363953479,23270.60156
BC05_1,BC05,BC05-040,52,7.211102551,Elk,Neonate,Books,Y,Small,Elk,17,Pregnant,Likely.Yes,deciduous,0.043087316,0.155273288,0.038493141,No,Summer,PrimeAdult,0.543487321,0.432411818,21832.84766
BC05_1,BC05,BC05-041,54,7.348469228,Deer,Neonate,Books,Y,Small,Deer,45,Pregnant,Unlikely,coniferous,0.454147475,-0.054670109,0.038493141,No,Summer,PrimeAdult,0.439860825,0.349679923,16904.12695
BC05_1,BC05,BC05-042,226,15.03329638,Deer,Neonate,Books,N,Small,Deer,36,Pregnant,No,coniferous,-0.718105611,-1.361018557,0.038493141,No,Summer,PrimeAdult,0.427312738,0.377521432,13188.86621
BC05_1,BC05,BC05-044,126,11.22497216,Deer,Neonate,Books,N,Small,Deer,51,0-5mo,No,coniferous,0.823389268,-0.048847077,0.038493141,No,Summer,PrimeAdult,0.427928513,0.33427727,23403.82031
BC05_1,BC05,BC05-045,118,10.86278049,Deer,Neonate,Books,N,Small,Deer,38,0-5mo,No,deciduous,-0.27362993,0.837942407,0.038493141,No,Summer,PrimeAdult,0.473917588,0.460788475,19973.21289
BC05_1,BC05,BC05-049,48,6.92820323,Deer,Adult,Books,Y,Large,Deer,33,0-5mo,Likely.Yes,coniferous,-0.195131398,-1.42252039,0.038493141,No,Summer,PrimeAdult,0.416588582,0.401842668,19072.89844
BC05_1,BC05,BC05-051,72,8.485281374,Elk,Neonate,Books,Y,Medium,Elk,24,0-5mo,Unlikely,coniferous,-1.30545018,0.125495106,0.038493141,No,Summer,PrimeAdult,0.456510299,0.366346138,5712.766602
BC05_1,BC05,BC05-054,26,5.099019514,Elk,Neonate,Books,Y,Medium,Elk,45,0-5mo,Likely.Yes,deciduous,-0.687866418,-1.156118108,0.038493141,No,Fall,PrimeAdult,0.489235695,0.352232324,20025.17188
BC05_1,BC05,BC05-056,46,6.782329983,Elk,Neonate,Books,Y,Medium,Elk,40,0-5mo,Likely.Yes,coniferous,0.55572681,-0.27719505,0.038493141,No,Fall,PrimeAdult,0.510715726,0.294196047,28190.87305
BC05_1,BC05,BC05-058,100,10,Elk,Neonate,Books,N,Medium,Elk,22,0-5mo,No,coniferous,-0.848975948,-0.328883443,0.038493141,No,Fall,PrimeAdult,0.506018925,0.282339407,18753.41406
BC05_1,BC05,BC05-060,0,0,Deer,Yearling/Adult,Books,N,Large,Deer,52,0-5mo,No,coniferous,0.070889519,-0.217273171,0.038493141,No,Fall,PrimeAdult,0.480433181,0.288784818,11263.62305
BC05_1,BC05,BC05-061,100,10,Deer,Adult,Books,N,Large,Deer,27,0-5mo,No,coniferous,0.993492146,-0.849298348,0.038493141,No,Fall,PrimeAdult,0.376372507,0.27110793,15519.39844
BC05_1,BC05,BC05-065,0,0,Elk,Neonate,Books,N,Medium,Elk,41,0-5mo,No,coniferous,0.039996722,-0.401941967,0.038493141,No,Fall,PrimeAdult,0.469830028,0.305637329,11126.23438
BC05_1,BC05,BC05-066,36,6,Elk,Neonate,Books,N,Medium,Elk,27,0-5mo,No,coniferous,1.858812203,-1.98778161,0.038493141,No,Fall,PrimeAdult,0.375939869,0.298274928,17537.05273
BC05_1,BC05,BC05-068,152,12.32882801,Elk,Neonate,Books,N,Medium,Elk,37,0-5mo,No,coniferous,1.529426116,-1.27973335,0.038493141,No,Fall,PrimeAdult,0.47453668,0.452374781,11625.11523
BC05_1,BC05,BC05-072,148,12.16552506,Elk,Neonate,Books,N,Medium,Elk,45,0-5mo,No,coniferous,0.874641206,-0.65258393,0.038493141,No,Fall,PrimeAdult,0.411040693,0.295417196,3979.586914
BC05_1,BC05,BC05-074,54,7.348469228,Elk,Neonate,Books,N,Medium,Elk,33,0-5mo,No,deciduous,0.587728198,-0.774566089,0.038493141,No,Fall,PrimeAdult,0.461077107,0.418051375,17356.77344
BC05_1,BC05,BC05-077,70,8.366600265,Deer,Adult,Books,N,Large,Deer,39,0-5mo,No,coniferous,-0.327526464,0.139070829,0.038493141,No,Fall,PrimeAdult,0.361662847,0.278236012,21718.57617
BC05_1,BC05,BC05-078,48,6.92820323,Elk,Fawn/calf,Books,N,Large,Elk,41,0-5mo,No,coniferous,0.583183192,-0.56316592,0.038493141,No,Winter,PrimeAdult,0.283491197,0.291131814,12295.11523
BC05_1,BC05,BC05-081,216,14.69693846,Elk,Fawn/calf,Books,N,Large,Elk,49,0-5mo,No,coniferous,0.666039116,-0.581467413,0.038493141,No,Winter,PrimeAdult,0.312608472,0.295176052,14451.89551
BC05_1,BC05,BC05-084,72,8.485281374,Elk,Fawn/calf,Books,N,Large,Elk,19,0-5mo,No,coniferous,-0.458541564,-0.512776752,0.038493141,No,Winter,PrimeAdult,0.329915173,0.336048563,10112.49121
BC05_1,BC05,BC05-085,36,6,Elk,Fawn/calf,Books,N,Large,Elk,1,0-5mo,No,scrub,-1.247346052,-0.914109268,0.337969786,No,Winter,PrimeAdult,0.318888579,0.308984981,20330.92969
BC05_1,BC05,BC05-087,96,9.797958971,UnknownUng,Unknown,Books,N,Large,OtherUngulate,1,0-5mo,No,coniferous,-0.844128414,-0.083987703,0.337969786,No,Winter,PrimeAdult,0.421355215,0.388199878,11913.13086
BC05_1,BC05,BC05-090,40,6.32455532,Elk,Fawn/calf,Books,N,Large,Elk,1,0-5mo,No,coniferous,0.727414333,-0.296442067,0.337969786,No,Winter,PrimeAdult,0.254601367,0.252972026,18837.67578
