CougarInterval,CougarID,ClusterID_unique,PreyGroup,DurationatKill,PreyAgeClass,Site,BearSign,Comb_WeightClass,PreyCategory,CanopyPercent,DemographicStatus,BearDisplacement,CoverType,thi150,Dist2road,DensityofRoads_990,DensityofRoads_5010,BearHarvestDensity,DurationatKill.sqr,MultipleKills,Season,DeerUse_990,ElkUse_990
WM10_1,WM10,WM10-100,Deer,22,Neonate,Manti,N,Small,Deer,38,6-12mo,No,coniferous,2.716365145,-0.95474296,0.199162397,-0.239172428,1.527321051,4.69041576,No,Summer,-0.606854645,0.828699287
WM10_1,WM10,WM10-101,Deer,24,Neonate,Manti,N,Small,Deer,14,6-12mo,No,scrub,2.502142109,-0.951302365,0.528214535,1.212316597,1.527321051,4.898979486,No,Summer,-0.147189867,0.742707312
WM10_1,WM10,WM10-101.5,Deer,12,Neonate,Manti,N,Small,Deer,54,6-12mo,No,deciduous,4.081060923,-0.796522466,1.27916476,-0.025686843,1.527321051,3.464101615,No,Summer,1.933951094,0.731080972
WM10_1,WM10,WM10-102,Deer,66,Fawn/calf,Manti,N,Medium,Deer,39,6-12mo,No,coniferous,3.891825281,0.83889913,-0.763989988,-0.660221824,1.527321051,8.124038405,No,Summer,-0.060082291,0.764609591
WM10_1,WM10,WM10-104,Deer,89,Fawn/calf,Manti,Y,Medium,Deer,51,6-12mo,No,mix.for,3.491449217,-0.876212707,0.876199421,-0.186333675,1.527321051,9.433981132,No,Summer,-0.533171529,0.498213461
WM10_1,WM10,WM10-106,DomesticUngulate,32,Adult,Manti,N,Large,OtherUngulate,56,6-12mo,No,coniferous,3.931825633,-1.474644989,2.093181716,0.730557677,1.527321051,5.656854249,No,Summer,-1.844360034,0.162433384
WM10_1,WM10,WM10-107,Deer,104,Adult,Manti,Y,Large,Deer,59,6-12mo,can't tell,deciduous,1.89081352,-0.16962109,0.696702926,-0.467054232,1.527321051,10.19803903,No,Summer,-0.735768471,0.766156039
WM10_1,WM10,WM10-108,Deer,36,Neonate,Manti,N,Small,Deer,31,6-12mo,No,coniferous,4.022373978,0.838745785,-0.763989988,0.537921744,1.527321051,6,No,Fall,-0.502339556,0.862628154
WM10_1,WM10,WM10-109,Deer,44,Neonate,Manti,N,Small,Deer,46,6-12mo,No,coniferous,2.906436685,0.913573603,-0.763989988,-0.296442067,1.527321051,6.633249581,No,Fall,0.310545058,0.859862226
WM10_1,WM10,WM10-110,Elk,118,Adult,Manti,N,ExtraLarge,Elk,57,6-12mo,No,mix.for,2.020453992,-0.611826486,0.728119271,0.302132075,1.527321051,10.86278049,No,Fall,-1.187403816,1.634483096
WM10_1,WM10,WM10-111,Deer,22,Neonate,Manti,Y,Small,Deer,37,6-12mo,can't tell,scrub,2.966135995,-0.884655775,1.324074625,1.917365839,1.527321051,4.69041576,No,Fall,0.586793037,0.683734668
WM10_1,WM10,WM10-112,NonUngMammal,34,Unknown,Manti,N,ExtraSmall,Other,57,6-12mo,No,coniferous,2.159465469,-1.098577654,2.800975155,1.961467566,1.527321051,5.830951895,No,Fall,-0.875990476,0.942293241
WM10_1,WM10,WM10-113,Deer,46,Neonate,Manti,N,Small,Deer,38,6-12mo,No,coniferous,3.158764987,-0.826290133,1.494802574,2.488537423,1.527321051,6.782329983,No,Fall,0.688953437,0.236917846
WM10_1,WM10,WM10-114,Deer,48,Adult,Manti,N,Large,Deer,1,6-12mo,No,scrub,2.955346331,-0.736708739,1.063463174,1.961467566,1.527321051,6.92820323,No,Fall,0.342750383,0.225439563
WM10_1,WM10,WM10-115,Deer,74,Fawn/calf,Manti,N,Medium,Deer,30,6-12mo,No,coniferous,2.696887873,0.58231321,-0.763989988,-0.840837659,1.527321051,8.602325267,No,Fall,0.828300211,0.209069796
WM10_1,WM10,WM10-116,Deer,41,Neonate,Manti,N,Medium,Deer,57,6-12mo,No,deciduous,3.381539275,0.075978087,-0.763989988,-0.002733409,1.527321051,6.403124237,No,Fall,0.002906761,0.282294244
WM10_1,WM10,WM10-117,Deer,56,Neonate,Manti,N,Medium,Deer,20,6-12mo,No,scrub,2.859826412,-0.425464815,0.149736593,1.490080481,1.527321051,7.483314774,No,Fall,0.300680633,1.204657004
WM10_1,WM10,WM10-118,Deer,68,Adult,Manti,N,Large,Deer,13,6-12mo,No,coniferous,2.552030099,-0.893359875,0.598113177,1.298867995,1.527321051,8.246211251,No,Fall,-1.137972696,1.397947595
WM10_1,WM10,WM10-119,Deer,44,Neonate,Manti,N,Medium,Deer,27,12mos+,No,scrub,4.372604332,-0.279957446,1.03790313,0.208605646,1.527321051,6.633249581,No,Fall,-0.884044342,-0.5866777
WM10_1,WM10,WM10-120,Deer,45,Neonate,Manti,Y,Medium,Deer,37,12mos+,Likely.Yes,coniferous,3.723685341,0.728019708,-0.763989988,-0.671735495,1.527321051,6.708203932,No,Fall,0.475263185,0.224743666
WM10_1,WM10,WM10-121,Deer,28,Neonate,Manti,N,Medium,Deer,53,12mos+,No,mix.for,2.56817432,0.148185104,-0.763989988,1.133696433,1.527321051,5.291502622,No,Fall,2.101318935,1.770372268
WM10_1,WM10,WM10-122,Deer,58,Yearling,Manti,Y,Medium,Deer,58,12mos+,can't tell,deciduous,2.780386003,-0.336220349,0.041841112,1.127733013,1.527321051,7.615773106,No,Fall,0.234287861,0.421631929
WM10_1,WM10,WM10-123,Deer,60,Adult,Manti,N,Large,Deer,56,12mos+,No,mix.for,2.242567587,-1.151766148,1.943136511,1.033027103,1.527321051,7.745966692,No,Fall,2.295517913,1.173588378
WM10_1,WM10,WM10-124-A,Deer,76,Neonate,Manti,N,Medium,Deer,36,12mos+,No,mix.for,3.020448704,-1.649641112,1.977189755,3.088409474,1.527321051,8.717797887,No,Fall,1.550422151,0.41098758
WM10_1,WM10,WM10-124-B,Deer,2,Neonate,Manti,N,Medium,Deer,35,12mos+,No,coniferous,2.477924322,-1.618566657,2.586340809,3.091015402,1.527321051,1.414213562,No,Fall,1.343480146,0.238706117
WM10_1,WM10,WM10-126,Deer,54,Adult,Manti,N,Large,Deer,39,12mos+,No,deciduous,2.890412447,-1.169599961,1.691576414,-0.446279435,1.527321051,7.348469228,No,Fall,-0.037724121,0.902393531
WM10_1,WM10,WM10-127,Deer,24,Unknown,Manti,N,Medium,Deer,40,12mos+,No,deciduous,3.184967538,1.797592556,-0.763989988,-2.252122318,1.527321051,4.898979486,No,Fall,0.810460024,0.490559182
WM10_1,WM10,WM10-128,NonUngMammal,34,Unknown,Manti,N,ExtraSmall,Other,58,12mos+,No,deciduous,2.897292201,-0.748119424,1.03790313,1.079677406,1.527321051,5.830951895,No,Fall,0.970697542,0.920028081
WM10_1,WM10,WM10-129,Elk,24,Adult,Manti,N,ExtraLarge,Elk,44,12mos+,No,coniferous,2.874058316,0.632605933,-0.763989988,-0.824037441,1.527321051,4.898979486,No,Fall,0.80749795,0.488793092
WM10_1,WM10,WM10-130,Deer,24,Neonate,Manti,N,Medium,Deer,18,12mos+,No,coniferous,2.47091353,-1.114918012,0.563623955,1.653604669,1.527321051,4.898979486,No,Fall,-0.186305231,0.302073476
WM10_1,WM10,WM10-131-B,Deer,36,Yearling,Manti,N,Medium,Deer,25,12mos+,No,coniferous,2.014837914,-1.705704089,0.904238878,1.879454967,1.527321051,6,No,Winter,0.133225584,-0.548856235
WM10_1,WM10,WM10-131-A,Deer,24,Fawn/calf,Manti,N,Medium,Deer,14,12mos+,No,deciduous,2.390275764,-1.333791829,1.011975258,1.879454967,1.527321051,4.898979486,Yes,Winter,0.323870988,-0.779575083
WM10_1,WM10,WM10-132,Deer,74,Adult,Manti,Y,Large,Deer,14,12mos+,Likely.Yes,coniferous,2.371071651,-0.963703739,1.653503312,1.470088584,1.527321051,8.602325267,No,Winter,0.151210111,0.153687855
WM10_1,WM10,WM10-133,Deer,24,Fawn/calf,Manti,N,Medium,Deer,45,12mos+,No,coniferous,3.060278424,-1.485707447,2.296956175,2.873207712,1.527321051,4.898979486,No,Winter,-0.494378465,0.159392528
WM10_1,WM10,WM10-138,Deer,104,Adult,Manti,N,Large,Deer,1,12mos+,No,coniferous,2.44599188,-0.482212511,1.186244951,0.518954295,1.527321051,10.19803903,No,Winter,0.585953144,0.89985093
WM10_1,WM10,WM10-139,Deer,20,Adult,Manti,N,Large,Deer,53,12mos+,No,coniferous,3.087251096,-2.035713082,0.789046568,-0.081040567,1.527321051,4.472135955,No,Winter,-1.802429419,-2.135047661
WM10_1,WM10,WM10-141,NonUngMammal,18,Unknown,Manti,N,ExtraSmall,Other,32,12mos+,No,deciduous,3.001950692,1.217506145,-0.763989988,-1.115538272,1.285351769,4.242640687,No,Winter,-0.635988075,-2.073194014
WM10_1,WM10,WM10-142,Deer,54,Unknown,Manti,N,Medium,Deer,56,12mos+,No,coniferous,2.96183914,-1.185194484,2.01082512,2.762366979,1.285351769,7.348469228,No,Winter,1.748440679,-0.99670843
WM10_1,WM10,WM10-145,Elk,28,Adult,Manti,N,ExtraLarge,Elk,28,12mos+,No,scrub,2.532366719,0.180807142,-0.763989988,1.157455379,1.285351769,5.291502622,No,Winter,-0.730408106,-1.090652256
WM10_1,WM10,WM10-150,Deer,124,Yearling,Manti,N,Medium,Deer,1,12mos+,No,scrub,2.315007613,-0.483625373,-0.763989988,1.542323522,1.285351769,11.13552873,No,Winter,1.453612849,-0.49926158
WM10_1,WM10,WM10-153,Deer,56,Adult,Manti,N,Large,Deer,1,12mos+,No,other,2.449570796,-0.432881278,-0.763989988,1.359263666,1.285351769,7.483314774,No,Winter,0.499777433,-0.403714358
WM10_1,WM10,WM10-155.2,Deer,6,Fawn/calf,Manti,N,Medium,Deer,1,12mos+,No,scrub,2.089809362,-1.284985156,0.985663208,1.022806166,1.285351769,2.449489743,No,Winter,1.140878733,-0.505990018
WM10_1,WM10,WM10-157,Deer,50,Fawn/calf,Manti,N,Medium,Deer,1,12mos+,No,scrub,3.133693385,-0.820053713,1.209885026,0.91685455,1.285351769,7.071067812,No,Winter,0.769692082,-0.494831703
WM10_1,WM10,WM10-160,Deer,44,Unknown,Manti,N,Medium,Deer,40,None,No,coniferous,3.169328538,-1.121158688,1.595241899,3.249047651,1.285351769,6.633249581,No,Winter,-1.334780536,-0.566751497
WM10_1,WM10,WM10-161,Deer,29,Adult,Manti,N,Large,Deer,23,None,No,deciduous,2.17381356,-0.745963651,1.71039329,1.590377631,1.285351769,5.385164807,No,Winter,0.099297759,0.126623223
WM10_1,WM10,WM10-163,Deer,54,Fawn/calf,Manti,N,Medium,Deer,1,None,No,coniferous,2.036892542,-0.863169185,1.03790313,1.877799382,1.285351769,7.348469228,No,Winter,1.527421693,-0.161603837
WM10_1,WM10,WM10-166,Deer,78,Fawn/calf,Manti,N,Medium,Deer,1,None,No,deciduous,3.016355547,-0.850531987,-0.333255147,0.312338278,1.285351769,8.831760866,No,Winter,0.230566937,0.558966104
WM10_1,WM10,WM10-167,Deer,66,Yearling,Manti,N,Medium,Deer,1,None,No,scrub,1.998112454,-0.092073365,-0.763989988,0.456496343,1.285351769,8.124038405,No,Winter,1.443614569,-0.139663592
WM10_1,WM10,WM10-169,Deer,48,Fawn/calf,Manti,N,Medium,Deer,1,None,No,scrub,1.945875271,-1.120986571,1.346171162,1.332954786,1.285351769,6.92820323,No,Winter,1.183980796,-0.584725636
WM10_1,WM10,WM10-171,Deer,24,Fawn/calf,Manti,N,Medium,Deer,1,None,No,scrub,1.915654431,-0.916661797,1.088670615,1.135682122,1.285351769,4.898979486,No,Winter,1.257583337,-0.710662761
WM10_1,WM10,WM10-173,Deer,100,Fawn/calf,Manti,N,Medium,Deer,26,None,No,coniferous,2.767379561,-1.05011631,1.113539656,0.983700494,1.285351769,10,No,Winter,0.140798447,-0.854843059
WM10_1,WM10,WM10-177,Deer,72,Fawn/calf,Manti,N,Medium,Deer,9,None,No,scrub,1.878167094,-1.295027337,2.502218661,2.243693416,1.285351769,8.485281374,No,Winter,1.705335501,-0.087619822
WM10_1,WM10,WM10-178,Deer,52,Fawn/calf,Manti,N,Medium,Deer,1,None,No,scrub,1.969469034,-1.353574194,1.186244951,1.431646718,1.285351769,7.211102551,No,Spring,1.096514602,1.147485281
WM10_1,WM10,WM10-179,Deer,73,Adult,Manti,N,Large,Deer,1,None,No,scrub,2.21559591,-0.955544622,0.876199421,1.620352984,1.285351769,8.544003745,No,Spring,1.070611801,1.137920841
WM10_1,WM10,WM10-184,Elk,94,Adult,Manti,N,ExtraLarge,Elk,48,None,No,coniferous,3.696152744,-0.977179028,1.63424011,1.856220752,1.285351769,9.695359715,No,Spring,-1.457914638,-1.316184282
WM10_1,WM10,WM10-186,Elk,188,Fawn/calf,Manti,N,Large,Elk,1,None,No,scrub,2.074178694,-0.74251469,1.575499026,-0.083987703,1.285351769,13.7113092,No,Spring,3.047406234,-0.219832244
WM10_1,WM10,WM10-188,Deer,38,Adult,Manti,N,Large,Deer,42,None,No,coniferous,4.048152339,-1.776407917,1.324074625,0.589500023,1.285351769,6.164414003,No,Spring,0.665338339,-0.977757872
WM10_1,WM10,WM10-190/192,Deer,170,Adult,Manti,Y,Large,Deer,1,None,Unlikely,deciduous,3.308103981,-1.308136493,1.80240902,-0.002733409,1.285351769,13.03840481,No,Spring,0.006656391,-0.438595075
WM10_1,WM10,WM10-193,Deer,26,Fawn/calf,Manti,N,Medium,Deer,38,None,No,coniferous,3.06026698,0.735491725,-0.763989988,-0.405320689,1.285351769,5.099019514,No,Summer,0.457340209,0.862454719
WM10_1,WM10,WM10-202,Elk,102,Neonate,Manti,N,Small,Elk,37,None,No,coniferous,2.630106255,-0.186614384,-0.763989988,-0.774566089,1.285351769,10.09950494,No,Summer,0.801591525,0.499021542
WM10_1,WM10,WM10-203,Deer,20,Neonate,Manti,N,ExtraSmall,Deer,40,None,No,deciduous,2.224676337,-0.431961463,0.041841112,0.10637454,1.285351769,4.472135955,No,Summer,0.544698073,0.718691063
WM10_1,WM10,WM10-204,Deer,28,Adult,Manti,N,Large,Deer,47,None,No,coniferous,3.460519072,-0.128350098,0.904238878,2.205273108,1.285351769,5.291502622,No,Summer,-1.266629833,0.52577983
WM10_1,WM10,WM10-210,Deer,20,Neonate,Manti,N,Small,Deer,48,None,No,deciduous,3.423178942,-0.273367176,-0.763989988,0.031320832,1.285351769,4.472135955,No,Summer,-0.463891611,0.847482488
WM10_1,WM10,WM10-211,Elk,78,Adult,Manti,N,ExtraLarge,Elk,41,None,No,coniferous,3.373020924,-0.03112717,-0.763989988,-1.080921996,1.285351769,8.831760866,No,Summer,-0.902729168,0.386397284
WM10_1,WM10,WM10-213,Deer,46,Neonate,Manti,N,Small,Deer,52,None,No,deciduous,3.967935255,-0.889847526,0.375627283,0.322508794,1.285351769,6.782329983,No,Summer,-0.13161947,0.679789643
WM10_1,WM10,WM10-214,Deer,24,Neonate,Manti,N,Small,Deer,56,None,No,mix.for,3.618778617,-0.963055127,1.324074625,-0.371764376,1.285351769,4.898979486,No,Summer,-0.290447174,0.848176344
WM10_1,WM10,WM10-215-A,DomesticUngulate,24,Unknown,Manti,N,Medium,OtherUngulate,55,None,No,deciduous,2.677074054,-0.51305349,0.528214535,0.692482625,1.285351769,4.898979486,Yes,Summer,2.303491995,0.755127004
WM10_1,WM10,WM10-220-A,Deer,22,Neonate,Manti,N,Small,Deer,60,None,No,coniferous,3.098604344,-0.20232071,-0.763989988,0.5567751,1.285351769,4.69041576,No,Summer,0.564597322,-0.059245373
WM10_1,WM10,WM10-220-B,Deer,58.01666667,Neonate,Manti,N,Small,Deer,61,None,No,coniferous,3.250064064,-0.023751114,-0.763989988,0.5567751,1.285351769,7.616867248,No,Summer,0.512171159,0.050657791
WM10_1,WM10,WM10-221,Deer,24,Neonate,Manti,N,Small,Deer,52,None,No,coniferous,2.23360966,-1.591331495,1.535504814,0.954610231,1.285351769,4.898979486,No,Summer,0.09541888,0.208896524
WM10_1,WM10,WM10-222,Deer,82,Fawn/calf,Manti,N,Medium,Deer,43,None,No,coniferous,2.656756907,-0.52799914,0.45431212,0.776998302,1.285351769,9.055385138,No,Summer,0.014177304,0.269589927
WM10_1,WM10,WM10-223,Deer,22,Neonate,Manti,N,Small,Deer,22,None,No,deciduous,3.102331036,-1.251157664,1.943136511,1.83620878,1.285351769,4.69041576,No,Summer,0.078206626,0.382819017
WM10_1,WM10,WM10-224,Deer,106,Fawn/calf,Manti,N,Medium,Deer,39,None,No,other,3.622105363,-1.692945163,0.818630875,0.168702815,1.285351769,10.29563014,No,Summer,0.356596809,0.375056996
WM10_1,WM10,WM10-225,Deer,54,Neonate,Manti,N,Small,Deer,51,None,No,coniferous,2.989474944,-0.00783894,-0.763989988,0.014349237,1.285351769,7.348469228,No,Summer,0.436876548,0.315040757
WM10_1,WM10,WM10-226,Deer,32,Neonate,Manti,N,Small,Deer,1,None,No,scrub,2.009386531,0.265677498,-0.763989988,1.113781091,1.285351769,5.656854249,No,Summer,-0.823331081,1.646233945
WM10_1,WM10,WM10-228,Deer,98,Adult,Manti,N,Large,Deer,64,None,No,deciduous,2.094945728,-0.617871715,1.011975258,-0.706697365,1.285351769,9.899494937,No,Summer,0.153813416,0.596988094
WM10_1,WM10,WM10-229-a,Deer,42,Fawn/calf,Manti,Y,Medium,Deer,45,None,can't tell,coniferous,3.133677434,-0.90037356,0.728119271,0.213883216,1.285351769,6.480740698,Yes,Summer,0.403799623,0.42179866
WM10_1,WM10,WM10-230,Deer,16,Neonate,Manti,N,Small,Deer,42,None,No,coniferous,2.502072116,0.211882821,1.088670615,1.70902706,1.285351769,4,No,Summer,-1.65709663,0.425514389
WM10_1,WM10,WM10-232,Deer,38,Adult,Manti,N,Large,Deer,24,None,No,deciduous,3.636493355,-0.359305083,-0.763989988,0.33517232,1.285351769,6.164414003,No,Fall,1.187458999,0.489017184
